project_id,cost_code,category,subcategory,unit,estimated_quantity,estimated_unit_cost,estimated_cost,actual_quantity,actual_unit_cost,actual_cost,project_name,project_type,location,start_date,end_date,duration_days,project_size_sqft,complexity,cost_variance,cost_variance_pct,quantity_variance,quantity_variance_pct,unit_cost_variance,unit_cost_variance_pct,budget_status
P0214,302,Equipment,Loader,hour,2801,111.71,312909.46,2962,116.97,346470.14,East Road Project 214,Industrial Site,"Buffalo, NY",2024-08-20,2025-01-18,151,173211,Low,33560.68,10.73,161,5.75,5.26,4.71,Over Budget
P0214,303,Equipment,Compactor,hour,225,95.4,21465.69,284,107.03,30395.8,East Road Project 214,Industrial Site,"Buffalo, NY",2024-08-20,2025-01-18,151,173211,Low,8930.11,41.6,59,26.22,11.63,12.19,Over Budget
P0214,400,Fuel,Diesel,gallon,4881,3.97,19377.8,5022,4.27,21420.34,East Road Project 214,Industrial Site,"Buffalo, NY",2024-08-20,2025-01-18,151,173211,Low,2042.54,10.54,141,2.89,0.3,7.56,Over Budget
P0214,500,Subcontractor,Concrete Work,job,2,27247.32,54494.64,2,26575.73,53151.45,East Road Project 214,Industrial Site,"Buffalo, NY",2024-08-20,2025-01-18,151,173211,Low,-1343.19,-2.46,0,0.0,-671.59,-2.46,On Budget
P0214,501,Subcontractor,Utility Work,job,1,21522.42,21522.42,1,22562.72,22562.72,East Road Project 214,Industrial Site,"Buffalo, NY",2024-08-20,2025-01-18,151,173211,Low,1040.3,4.83,0,0.0,1040.3,4.83,On Budget
P0215,100,Labor,General Labor,hour,4770,30.45,145229.75,5281,31.74,167609.03,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,22379.28,15.41,511,10.71,1.29,4.24,Over Budget
P0215,101,Labor,Equipment Operators,hour,7506,44.51,334101.01,7520,47.11,354238.76,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,20137.75,6.03,14,0.19,2.6,5.84,Watch
P0215,102,Labor,Supervisors,hour,8628,57.08,492501.0,9130,55.5,506675.67,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,14174.67,2.88,502,5.82,-1.58,-2.77,On Budget
P0215,103,Labor,Skilled Labor,hour,1247,50.67,63190.98,1284,55.97,71867.1,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,8676.12,13.73,37,2.97,5.3,10.46,Over Budget
P0215,200,Materials,Gravel,ton,7393,33.06,244378.61,7223,34.3,247727.93,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,3349.32,1.37,-170,-2.3,1.24,3.75,On Budget
P0215,201,Materials,Concrete,cubic_yard,1590,150.01,238522.91,1590,157.14,249849.1,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,11326.19,4.75,0,0.0,7.13,4.75,On Budget
P0215,202,Materials,Asphalt,ton,623,94.21,58690.45,706,98.16,69304.23,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,10613.78,18.08,83,13.32,3.95,4.19,Over Budget
P0215,203,Materials,Topsoil,cubic_yard,5392,39.17,211211.15,6598,41.96,276822.81,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,65611.66,31.06,1206,22.37,2.79,7.12,Over Budget
P0215,300,Equipment,Excavator,hour,684,129.26,88411.38,723,129.32,93496.83,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,5085.45,5.75,39,5.7,0.06,0.05,Watch
P0215,301,Equipment,Bulldozer,hour,2236,153.05,342225.04,2044,150.93,308491.79,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,-33733.25,-9.86,-192,-8.59,-2.12,-1.39,Under Budget
P0215,302,Equipment,Loader,hour,1592,127.33,202715.13,1748,135.7,237210.98,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,34495.85,17.02,156,9.8,8.37,6.57,Over Budget
P0215,303,Equipment,Compactor,hour,1870,93.81,175419.55,1917,96.13,184279.04,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,8859.49,5.05,47,2.51,2.32,2.47,Watch
P0215,400,Fuel,Diesel,gallon,11048,4.15,45801.28,11268,4.02,45246.86,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,-554.42,-1.21,220,1.99,-0.13,-3.13,On Budget
P0215,500,Subcontractor,Concrete Work,job,4,26133.05,104532.21,4,27331.3,109325.19,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,4792.98,4.59,0,0.0,1198.25,4.59,On Budget
P0215,501,Subcontractor,Utility Work,job,4,21647.68,86590.71,4,20833.99,83335.95,Central Commercial Project 215,Warehouse Development,"Buffalo, NY",2025-11-22,2026-05-14,173,202210,Medium,-3254.76,-3.76,0,0.0,-813.69,-3.76,On Budget
P0216,100,Labor,General Labor,hour,2889,33.69,97342.61,2940,33.98,99907.44,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,2564.83,2.63,51,1.77,0.29,0.86,On Budget
P0216,101,Labor,Equipment Operators,hour,5140,45.21,232371.69,5121,46.23,236763.15,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,4391.46,1.89,-19,-0.37,1.02,2.26,On Budget
P0216,102,Labor,Supervisors,hour,5732,52.16,298974.68,7567,57.72,436769.67,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,137794.99,46.09,1835,32.01,5.56,10.66,Over Budget
P0216,103,Labor,Skilled Labor,hour,1467,47.13,69137.73,1678,49.14,82450.3,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,13312.57,19.26,211,14.38,2.01,4.26,Over Budget
P0216,200,Materials,Gravel,ton,5907,33.23,196268.41,5981,33.57,200773.37,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,4504.96,2.3,74,1.25,0.34,1.02,On Budget
P0216,201,Materials,Concrete,cubic_yard,4646,150.48,699136.1,5115,153.59,785605.16,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,86469.06,12.37,469,10.09,3.11,2.07,Over Budget
P0216,202,Materials,Asphalt,ton,2668,86.61,231073.11,2906,82.72,240375.17,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,9302.06,4.03,238,8.92,-3.89,-4.49,On Budget
P0216,203,Materials,Topsoil,cubic_yard,6479,37.44,242599.52,7343,39.05,286735.57,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,44136.05,18.19,864,13.34,1.61,4.3,Over Budget
P0216,300,Equipment,Excavator,hour,837,136.95,114629.42,834,141.93,118371.14,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,3741.72,3.26,-3,-0.36,4.98,3.64,On Budget
P0216,301,Equipment,Bulldozer,hour,2636,148.3,390920.76,2793,141.34,394755.6,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,3834.84,0.98,157,5.96,-6.96,-4.69,On Budget
P0216,302,Equipment,Loader,hour,2998,112.68,337819.67,3164,117.38,371395.55,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,33575.88,9.94,166,5.54,4.7,4.17,Watch
P0216,303,Equipment,Compactor,hour,858,89.7,76961.61,966,93.26,90090.76,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,13129.15,17.06,108,12.59,3.56,3.97,Over Budget
P0216,400,Fuel,Diesel,gallon,14573,3.78,55072.37,14315,3.92,56156.08,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,1083.71,1.97,-258,-1.77,0.14,3.7,On Budget
P0216,500,Subcontractor,Concrete Work,job,3,28275.28,84825.84,3,30165.17,90495.5,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,5669.66,6.68,0,0.0,1889.89,6.68,Watch
P0216,501,Subcontractor,Utility Work,job,1,23272.45,23272.45,1,23813.97,23813.97,West Warehouse Project 216,Residential Development,"Amherst, NY",2024-04-22,2025-02-22,306,159990,Low,541.52,2.33,0,0.0,541.52,2.33,On Budget
P0217,100,Labor,General Labor,hour,7263,32.37,235121.99,8478,36.09,306004.69,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,70882.7,30.15,1215,16.73,3.72,11.49,Over Budget
P0217,101,Labor,Equipment Operators,hour,4000,42.45,169809.28,3781,44.53,168371.78,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,-1437.5,-0.85,-219,-5.48,2.08,4.9,On Budget
P0217,102,Labor,Supervisors,hour,4466,54.81,244793.68,5215,58.21,303589.79,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,58796.11,24.02,749,16.77,3.4,6.2,Over Budget
P0217,103,Labor,Skilled Labor,hour,7636,46.18,352602.03,8261,47.45,391955.91,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,39353.88,11.16,625,8.18,1.27,2.75,Over Budget
P0217,200,Materials,Gravel,ton,1427,31.71,45248.71,1455,33.08,48125.83,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,2877.12,6.36,28,1.96,1.37,4.32,Watch
P0217,201,Materials,Concrete,cubic_yard,4680,136.44,638517.04,5416,148.5,804298.21,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,165781.17,25.96,736,15.73,12.06,8.84,Over Budget
P0217,202,Materials,Asphalt,ton,6845,96.92,663451.33,6036,91.44,551917.22,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,-111534.11,-16.81,-809,-11.82,-5.48,-5.65,Under Budget
P0217,203,Materials,Topsoil,cubic_yard,8636,40.73,351752.94,8594,40.54,348357.96,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,-3394.98,-0.97,-42,-0.49,-0.19,-0.47,On Budget
P0217,300,Equipment,Excavator,hour,1688,143.06,241487.6,1860,149.92,278853.57,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,37365.97,15.47,172,10.19,6.86,4.8,Over Budget
P0217,301,Equipment,Bulldozer,hour,4034,155.09,625651.37,3823,155.49,594423.59,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,-31227.78,-4.99,-211,-5.23,0.4,0.26,On Budget
P0217,302,Equipment,Loader,hour,1101,125.81,138518.23,975,127.78,124588.58,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,-13929.65,-10.06,-126,-11.44,1.97,1.57,Under Budget
P0217,303,Equipment,Compactor,hour,3538,97.63,345418.62,4317,109.17,471298.63,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,125880.01,36.44,779,22.02,11.54,11.82,Over Budget
P0217,400,Fuel,Diesel,gallon,20648,4.14,85575.42,21177,4.2,88882.82,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,3307.4,3.86,529,2.56,0.06,1.45,On Budget
P0217,500,Subcontractor,Concrete Work,job,2,28815.73,57631.46,2,29403.8,58807.6,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,1176.14,2.04,0,0.0,588.07,2.04,On Budget
P0217,501,Subcontractor,Utility Work,job,3,23371.23,70113.7,3,22423.13,67269.4,Central Municipal Project 217,Road & Infrastructure,"Clarence, NY",2025-05-11,2026-02-11,276,173518,Medium,-2844.3,-4.06,0,0.0,-948.1,-4.06,On Budget
P0218,100,Labor,General Labor,hour,6742,31.34,211311.14,8355,34.61,289203.62,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,77892.48,36.86,1613,23.92,3.27,10.43,Over Budget
P0218,101,Labor,Equipment Operators,hour,5707,43.54,248461.07,5581,46.12,257400.77,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,8939.7,3.6,-126,-2.21,2.58,5.93,On Budget
P0218,102,Labor,Supervisors,hour,4708,56.52,266076.02,4719,56.87,268371.03,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,2295.01,0.86,11,0.23,0.35,0.62,On Budget
P0218,103,Labor,Skilled Labor,hour,1668,48.68,81204.88,1911,52.79,100878.13,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,19673.25,24.23,243,14.57,4.11,8.44,Over Budget
P0218,200,Materials,Gravel,ton,3088,34.33,106011.43,2892,35.47,102588.37,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,-3423.06,-3.23,-196,-6.35,1.14,3.32,On Budget
P0218,201,Materials,Concrete,cubic_yard,2477,145.69,360880.13,2827,160.25,453034.89,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,92154.76,25.54,350,14.13,14.56,9.99,Over Budget
P0218,202,Materials,Asphalt,ton,4585,90.12,413208.88,4082,90.46,369237.44,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,-43971.44,-10.64,-503,-10.97,0.34,0.38,Under Budget
P0218,203,Materials,Topsoil,cubic_yard,4979,36.87,183586.56,5532,38.89,215143.32,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,31556.76,17.19,553,11.11,2.02,5.48,Over Budget
P0218,300,Equipment,Excavator,hour,991,128.88,127723.23,1265,143.25,181206.88,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,53483.65,41.87,274,27.65,14.37,11.15,Over Budget
P0218,301,Equipment,Bulldozer,hour,766,166.0,127157.93,736,173.53,127719.36,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,561.43,0.44,-30,-3.92,7.53,4.54,On Budget
P0218,302,Equipment,Loader,hour,319,122.26,39000.93,340,128.29,43618.9,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,4617.97,11.84,21,6.58,6.03,4.93,Over Budget
P0218,303,Equipment,Compactor,hour,3342,88.27,294987.2,4503,98.37,442968.47,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,147981.27,50.17,1161,34.74,10.1,11.44,Over Budget
P0218,400,Fuel,Diesel,gallon,20289,3.6,73069.47,23983,3.94,94381.65,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,21312.18,29.17,3694,18.21,0.34,9.44,Over Budget
P0218,500,Subcontractor,Concrete Work,job,1,27759.58,27759.58,1,28150.88,28150.88,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,391.3,1.41,0,0.0,391.3,1.41,On Budget
P0218,501,Subcontractor,Utility Work,job,1,21055.92,21055.92,1,21818.58,21818.58,South Municipal Project 218,Warehouse Development,"Amherst, NY",2025-03-17,2025-07-03,108,139040,Medium,762.66,3.62,0,0.0,762.66,3.62,On Budget
P0219,100,Labor,General Labor,hour,17477,33.82,591035.63,17749,33.72,598509.87,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,7474.24,1.26,272,1.56,-0.1,-0.3,On Budget
P0219,101,Labor,Equipment Operators,hour,15874,45.22,717752.57,17720,43.51,770970.99,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,53218.42,7.41,1846,11.63,-1.71,-3.78,Watch
P0219,102,Labor,Supervisors,hour,20623,57.91,1194344.07,20260,58.12,1177439.8,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,-16904.27,-1.42,-363,-1.76,0.21,0.36,On Budget
P0219,103,Labor,Skilled Labor,hour,12332,49.71,613041.68,12335,51.51,635329.91,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,22288.23,3.64,3,0.02,1.8,3.62,On Budget
P0219,200,Materials,Gravel,ton,16590,32.85,545026.47,15703,34.68,544620.48,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,-405.99,-0.07,-887,-5.35,1.83,5.57,On Budget
P0219,201,Materials,Concrete,cubic_yard,5711,135.81,775618.65,7548,143.28,1081469.4,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,305850.75,39.43,1837,32.17,7.47,5.5,Over Budget
P0219,202,Materials,Asphalt,ton,2446,88.16,215629.34,2341,87.92,205812.34,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,-9817.0,-4.55,-105,-4.29,-0.24,-0.27,On Budget
P0219,203,Materials,Topsoil,cubic_yard,16495,36.9,608664.58,15955,38.89,620433.7,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,11769.12,1.93,-540,-3.27,1.99,5.39,On Budget
P0219,300,Equipment,Excavator,hour,10302,136.33,1404437.75,10960,136.25,1493320.21,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,88882.46,6.33,658,6.39,-0.08,-0.06,Watch
P0219,301,Equipment,Bulldozer,hour,6745,146.46,987851.19,7490,148.38,1111396.94,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,123545.75,12.51,745,11.05,1.92,1.31,Over Budget
P0219,302,Equipment,Loader,hour,10769,123.14,1326085.76,11505,119.88,1379212.77,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,53127.01,4.01,736,6.83,-3.26,-2.65,On Budget
P0219,303,Equipment,Compactor,hour,11240,94.64,1063737.66,12255,98.57,1207974.31,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,144236.65,13.56,1015,9.03,3.93,4.15,Over Budget
P0219,400,Fuel,Diesel,gallon,54064,4.13,223026.55,54540,3.89,212129.71,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,-10896.84,-4.89,476,0.88,-0.24,-5.81,On Budget
P0219,500,Subcontractor,Concrete Work,job,11,27637.37,304011.03,11,26826.02,295086.22,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,-8924.81,-2.94,0,0.0,-811.35,-2.94,On Budget
P0219,501,Subcontractor,Utility Work,job,10,21265.56,212655.6,10,23553.46,235534.61,South Road Project 219,Road & Infrastructure,"Williamsville, NY",2025-07-17,2026-04-09,266,538138,Low,22879.01,10.76,0,0.0,2287.9,10.76,Over Budget
P0220,100,Labor,General Labor,hour,5901,34.16,201574.25,6306,36.71,231471.84,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,29897.59,14.83,405,6.86,2.55,7.46,Over Budget
P0220,101,Labor,Equipment Operators,hour,21614,41.71,901442.22,20285,40.25,816468.41,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,-84973.81,-9.43,-1329,-6.15,-1.46,-3.5,Under Budget
P0220,102,Labor,Supervisors,hour,7539,59.23,446531.54,7169,57.85,414694.3,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,-31837.24,-7.13,-370,-4.91,-1.38,-2.33,Under Budget
P0220,103,Labor,Skilled Labor,hour,4183,50.9,212896.28,4491,52.24,234624.71,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,21728.43,10.21,308,7.36,1.34,2.63,Over Budget
P0220,200,Materials,Gravel,ton,9092,35.67,324305.84,8947,38.88,347865.31,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,23559.47,7.26,-145,-1.59,3.21,9.0,Watch
P0220,201,Materials,Concrete,cubic_yard,8767,156.38,1371022.51,8231,154.88,1274833.4,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,-96189.11,-7.02,-536,-6.11,-1.5,-0.96,Under Budget
P0220,202,Materials,Asphalt,ton,1277,95.04,121366.92,1267,101.14,128145.28,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,6778.36,5.59,-10,-0.78,6.1,6.42,Watch
P0220,203,Materials,Topsoil,cubic_yard,8355,39.7,331671.95,8633,41.99,362501.01,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,30829.06,9.3,278,3.33,2.29,5.77,Watch
P0220,300,Equipment,Excavator,hour,2934,136.47,400416.69,3557,146.14,519807.28,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,119390.59,29.82,623,21.23,9.67,7.09,Over Budget
P0220,301,Equipment,Bulldozer,hour,7232,145.97,1055682.21,7332,147.44,1081041.25,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,25359.04,2.4,100,1.38,1.47,1.01,On Budget
P0220,302,Equipment,Loader,hour,2744,112.64,309096.81,3193,121.06,386529.52,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,77432.71,25.05,449,16.36,8.42,7.48,Over Budget
P0220,303,Equipment,Compactor,hour,5464,101.21,553038.2,6661,114.61,763413.95,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,210375.75,38.04,1197,21.91,13.4,13.24,Over Budget
P0220,400,Fuel,Diesel,gallon,56024,4.15,232315.81,56637,4.32,244558.65,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,12242.84,5.27,613,1.09,0.17,4.1,Watch
P0220,500,Subcontractor,Concrete Work,job,11,25920.58,285126.4,11,26036.86,286405.48,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,1279.08,0.45,0,0.0,116.28,0.45,On Budget
P0220,501,Subcontractor,Utility Work,job,7,21318.35,149228.47,6,22466.8,134800.81,South Warehouse Project 220,Residential Development,"Buffalo, NY",2024-09-24,2025-04-01,189,433034,Medium,-14427.66,-9.67,-1,-14.29,1148.45,5.39,Under Budget
P0221,100,Labor,General Labor,hour,7325,32.52,238197.29,8189,35.09,287343.87,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,49146.58,20.63,864,11.8,2.57,7.9,Over Budget
P0221,101,Labor,Equipment Operators,hour,15577,41.25,642535.26,14570,38.29,557860.79,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,-84674.47,-13.18,-1007,-6.46,-2.96,-7.18,Under Budget
P0221,102,Labor,Supervisors,hour,15272,56.4,861370.81,14554,60.28,877269.44,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,15898.63,1.85,-718,-4.7,3.88,6.88,On Budget
P0221,103,Labor,Skilled Labor,hour,13047,50.8,662734.47,13132,48.57,637768.34,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,-24966.13,-3.77,85,0.65,-2.23,-4.39,On Budget
P0221,200,Materials,Gravel,ton,22268,35.26,785164.57,24576,37.59,923754.27,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,138589.7,17.65,2308,10.36,2.33,6.61,Over Budget
P0221,201,Materials,Concrete,cubic_yard,8592,143.2,1230356.77,7998,149.28,1193959.41,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,-36397.36,-2.96,-594,-6.91,6.08,4.25,On Budget
P0221,202,Materials,Asphalt,ton,4998,90.51,452353.25,5661,98.4,557020.84,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,104667.59,23.14,663,13.27,7.89,8.72,Over Budget
P0221,203,Materials,Topsoil,cubic_yard,3795,35.65,135274.3,4420,36.59,161720.95,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,26446.65,19.55,625,16.47,0.94,2.64,Over Budget
P0221,300,Equipment,Excavator,hour,13671,131.94,1803751.14,14088,130.18,1834042.65,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,30291.51,1.68,417,3.05,-1.76,-1.33,On Budget
P0221,301,Equipment,Bulldozer,hour,8369,154.85,1295909.39,7807,151.36,1181650.09,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,-114259.3,-8.82,-562,-6.72,-3.49,-2.25,Under Budget
P0221,302,Equipment,Loader,hour,6239,116.96,729727.99,5999,113.06,678265.74,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,-51462.25,-7.05,-240,-3.85,-3.9,-3.33,Under Budget
P0221,303,Equipment,Compactor,hour,6363,87.46,556509.38,6390,91.34,583684.64,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,27175.26,4.88,27,0.42,3.88,4.44,On Budget
P0221,400,Fuel,Diesel,gallon,50542,4.05,204778.16,58883,4.21,247956.24,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,43178.08,21.09,8341,16.5,0.16,3.95,Over Budget
P0221,500,Subcontractor,Concrete Work,job,9,28831.84,259486.55,9,31955.31,287597.75,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,28111.2,10.83,0,0.0,3123.47,10.83,Over Budget
P0221,501,Subcontractor,Utility Work,job,9,20951.33,188561.97,9,20262.38,182361.42,North Commercial Project 221,Industrial Site,"Cheektowaga, NY",2025-05-24,2026-04-11,322,555677,Medium,-6200.55,-3.29,0,0.0,-688.95,-3.29,On Budget
P0222,100,Labor,General Labor,hour,10877,34.04,370261.19,10709,35.39,378963.32,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,8702.13,2.35,-168,-1.54,1.35,3.97,On Budget
